"A-204","A-673","A549/ATCC","ASPS-1","CHA-59","CHLA-10","CHLA-25","CHLA-258","CHLA-32","CHLA-9","CHP-100","COG-E-352","DDLS","ES-1","ES-2","ES-3","ES-4","ES-6","ES-7","ES-8","EW8","G-401","hMSC","HOS","Hs 132.T","Hs 706.T","Hs 729","Hs 913.T","HSSY-II","HT-1080","Hu09","JJ012","KHOS NP","KHOS-240S","KHOS-312H","LS141","MES-SA","MES-SA Dx5","MHM-25","MHM-8","MPNST","NHAC-kn","NHDF","NHOst","OHS","RD","RD-ES","Rh18","Rh28","Rh28 PX11/LPAM","Rh30","Rh36","Rh41","SAOS-2","SJCRH30(RMS 13)","SJSA-1","SK-ES-1","SK-LMS-1","SK-N-MC","SK-UT-1","SK-UT-1B","SkMC","ST8814","SW 1353","SW 684","SW 982","SYO-1","TC-32","TC-71","U-2 OS","VA-ES-BJ"
7.63638802,8.818156412,5,5,5.223298816,5,5,5,5,5,5,5,5,5,5,6.472370099,5,5.2069084,5,5.113509275,6.391473966,5.367542708,NA,5,NA,5,5,5.735182177,6.76700389,5,5.416801226,NA,5,5,5,5,5,5,5,5,5,NA,NA,NA,6.306273051,5,5.522878745,5,5,6,5,5,6.384049948,5,5,5,5.73754891,5,5.469800302,5,5.995678626,NA,5,5,5,5,5,5.749579998,6.829738285,5,5
8.818156412,8.818156412,8.818156412,5,5,8.818156412,8.213248578,8.818156412,8.818156412,8.818156412,7.13667714,8.818156412,8.818156412,8.818156412,5,8.818156412,8.818156412,6.540607512,8.818156412,8.818156412,8.818156412,8.818156412,NA,8.818156412,5,5,5,8.449771647,8.818156412,5,5.424812155,NA,5,5,5,8.818156412,7.835647144,6.491470803,8.818156412,6.73754891,5,NA,NA,NA,8.818156412,6.39394638733333,8.818156412,8.818156412,5,6.756961951,8.818156412,6.256490235,7.3340233025,5.602059991,5.767070735,6.315154638,8.818156412,8.431798276,8.818156412,5,8.818156412,NA,8.818156412,8.818156412,5,8.818156412,8.818156412,8.818156412,7.240332155,8.818156412,8.818156412
5,5.163043263,5,5,NA,5,5,5,5.292429824,NA,5,5.320572103,5,5.341988603,5.238072162,5.284832642,5.247183569,5,5.320572103,5,5,5.393618635,NA,5,5,5,5,5,5.412289035,5,5,NA,5,5,5,5,5,5,5,5,5,NA,NA,NA,5.508638306,5,5.04769199,5,5,NA,5,5,5,5,5,5,5.718966633,5,5.346787486,5,5,NA,5,5,5,5,6.068542129,6.394694954,5.28567024,5,5
7.193820026,7.133122186,6.070084875,5.595166283,NA,7.18243463,7.149353765,6.612610174,6.782516056,NA,7.528708289,6.928117993,7.46470588,7.296708622,7.517126416,7.46470588,7.133122186,6.725842151,7.609064893,7.661543506,7.716698771,8.073143291,NA,7.247183569,5.549750892,6.480172006,6.920818754,6.958607315,8.184422252,6.555955204,7.202040356,NA,6.341988603,6.612610174,6.659555885,6.363512104,7.66756154,5.640164518,6.411168274,6.342944147,6.368556231,NA,NA,NA,6.698970004,6.62167259033333,7.137868621,6.443697499,6.359518563,NA,7.079876674,6.707743929,6.841637508,6.896196279,7.393618635,6,7.310691141,6.630784143,7.27572413,7.289036881,7.623423043,NA,6.642065153,7.675717545,7.211124884,6.962573502,7.974694135,8.453457337,7.437707136,6.850780887,7.187086643
5.528708289,5.132532512,5.304062232,5,NA,5,5,5,5,NA,5.166215625,5,5.563837353,5.322393047,5.575118363,5.519993057,6.11577123,5.812479279,5.518557371,5.40560745,5.485452247,6.170696227,NA,5.200659451,5,5,5.07211659,5,5.872895202,5,5,NA,5.26520017,5.279840697,5.172630727,5.113509275,5.879426069,5.167491087,5,5,5,NA,NA,NA,5.382999659,5.3321908255,5.01278077,5.354577731,5,NA,5,5.441291429,5.069560405,5,5.044793462,5,5.379863945,5,5.303643611,5.316952962,5.991399828,NA,5,5,5,5,5.453457337,5.847711656,5.380906669,5,5.399027104
8.818156412,8.462180905,7.529003260875,6.671620397,NA,8.441291429,8.562249437,7.903089987,8.195860568,NA,8.59345982,8.116338565,8.818156412,8.447331784,8.640164518,8.496209317,8.818156412,8.262012674,6.609064893,8.815308569,8.596879479,8.818156412,NA,8.709965389,6.168130226,7.581698709,8.235823868,8.415668776,8.818156412,7.928117993,8.815308569,NA,7.730487056,7.950781977,8.27572413,8.142667504,8.818156412,7.213248578,8.260427656,8.068542129,7.485452247,NA,NA,NA,8.273272791,7.65877932466667,8.446116973,7.866461092,6.950781977,NA,8.014124643,7.804100348,7.596879479,8.178486472,8.457174573,7.026410377,8.528708289,8.253365801,8.53313238,8.818156412,8.818156412,NA,7.879426069,8.818156412,8.638272164,8.818156412,8.818156412,8.818156412,8.716698771,8.707743929,8.818156412
5.302770657,5,5,5,NA,5,5,5,5,NA,5,5,5.318758763,5.581698709,5,5,5,5.35261703,5,5,5.35261703,5,NA,5.567030709,5,5,5.131355562,5.716698771,5.913640169,5,5,NA,5,5,5,5.038578906,5,5,5.003488328,5,5.041914151,NA,NA,NA,5,5,5,5,5.262012674,NA,5.690369833,5.555955204,5.671620397,5.4225082,5.991399828,5,5,5,6.172630727,5.258848401,5.396855627,NA,5.059483515,5,5,5.312471039,5.397940009,5.756961951,5.42136079,5,5
8.026872146,6.844663963,7.43895867666667,6.2915791,6.350665141,5.928117993,6.061480275,6.289882635,5.991399828,6.181774106,6.649751982,6.283162277,6.2069084,6.302770657,6.410050399,7.027334408,6.142667504,5.694648631,6.32330639,6.847711656,5.696803943,7.935542011,NA,6.468521083,NA,7.062983893,8.165579296,6.730487056,6.744727495,7.913640169,8.769551079,NA,6.625251654,6.671620397,6.448550002,6.769551079,8.058488567,6.214670165,6.454692884,6.749579998,7.460923901,NA,NA,NA,6.4867824,7.315154638,6.140261434,6.581698709,6.449771647,6.692503962,6.821023053,5.772113295,6.970616222,6.931814138,6.517126416,6.568636236,6.494850022,6.161780778,6.616184634,7.527243551,7.8569852,NA,7.54668166,7.55129368,7.707743929,7.721246399,7.588380294,6.688246139,6.557520231,6.850780887,7.543633967
7.097997109,6.785156152,6.77467113675,5.632644079,NA,6.764471553,7.038104526,6.943095149,6.241088108,NA,6.863279433,7.221125528,6.950781977,7.319664487,6.616184634,7.100179498,6.605548319,7.283162277,7.083019953,7.179798541,7.853871964,7.122053048,NA,7.649751982,5,5.263603498,7.364516253,7.774690718,7.677780705,7.115204636,6.361510743,NA,6.536107011,6.437707136,6.790484985,7.207608311,6.373659633,6.367542708,7.289036881,7.11407366,7.116338565,NA,NA,NA,6.935542011,6.948465785,6.54668166,6.835647144,7.247183569,NA,7.744727495,7.442492798,7.928117993,7.378823718,8.348721986,7.001304842,6.742321425,6.655607726,8.026410377,7.274088368,7.236572006,NA,6.995678626,6.826813732,6.452225295,7.610833916,7.283162277,7.453457337,7.522878745,6.764471553,6.777283529
7.104025268,7.318758763,6.51343864425,5.093126465,NA,7.237321436,6.841637508,6.913640169,7.242603971,NA,7.22475374,6.850780887,7.222573178,7.388276692,7.155522824,7.15490196,7.343901798,7.818156412,7.458420756,7.379863945,7.159893906,7.761953897,NA,7.279014256,6.219682688,7.505845406,7.559090918,7.220403509,8.588380294,7.149353765,7.068542129,NA,6.268411235,6.261219442,6.252588192,7.229147988,7.358525889,5,7.688246139,7.35753548,6.628932138,NA,NA,NA,7.548213564,7.29927427433333,7.225483034,7.116338565,5,NA,7.518557371,7.54668166,7.281498311,7.290730039,7.53165267,6.510041521,7.448550002,6.735182177,7.621602099,7.11407366,7.536107011,NA,6.790484985,7.630784143,7.42945706,8.258060922,7.677780705,7.675717545,7.400116928,6.548213564,7.739928612
7.99232189242857,8.08671648311111,6.5197142896,5.875833826,7.7216608915,7.89023374022222,8.23893271188889,8.08602134111111,8.09423306888889,8.11446343116667,7.953754406,7.94931618066667,7.581734298,7.86434948571429,8.11723637955556,8.100010354,7.96883949233333,7.86230637722222,8.24865813322222,8.12100854022222,8.081539607,8.15311263088889,NA,7.80339869136364,5,6.30441303366667,7.76455166544444,7.739411682,7.91014125233333,7.54913692944444,7.97046121388889,NA,7.37062776911111,7.201619347,7.27858354766667,7.46345243381818,7.35592622411111,7.01626007122222,7.01071653355556,7.45822693877778,7.17898995555556,NA,NA,NA,8.04198758655556,7.75622721113333,8.235791298,6.92177431677778,6.44172444544444,7.74409297033333,7.92362676544444,7.84081731333333,7.31958779277778,7.570417105,7.73998439977778,7.09648700055556,8.27371556055556,7.53560896366667,8.22559236611111,7.76992284011111,8.23412418422222,NA,7.13466516322222,7.17576270088889,6.50848519344444,7.64683647244444,8.28514538255556,8.58808478871429,8.57976673766667,7.20998384766667,7.66781988066667
8.4867824,8.053056729,8.12179839728571,7,NA,8.296708622,7.970616222,8.174573882,7.913640169,NA,7.935542011,7.943095149,8.602059991,10.07417243,8.242603971,7.769551079,8.821023053,8.823908741,8.442492798,8.35261703,NA,8.377785977,NA,9.043351421,7,7.752026734,8.364516253,8.316952962,9.15739076,8.158015195,8.463441557,NA,7.879426069,8.156767222,8.195179321,8.943095149,8.262012674,8.328827157,8.632644079,8.68613278,8.2644011,NA,NA,NA,8.126679398,8.35196273833333,8.226945307,7.628932138,7.655607726,NA,9.216811309,8.231361899,9.059483515,8.59345982,9.048176965,7.982966661,8.136082623,8.22184875,8.742321425,8.63638802,8.705533774,NA,8.320572103,8.511449283,7.048662481,9.108462542,8.896196279,8.872895202,8.645891561,8.341035157,8.552841969
5.835647144,6.185086819,5,5,NA,6.232102384,7.63638802,7.322393047,7.397940009,NA,6.308034897,6.795880017,5.899629455,6.420216403,6.478861916,6.209714836,6.211124884,6.366531544,7.35753548,6.698970004,6.617982957,6.407823243,NA,6.271646218,5,5.052566278,5.801342913,5.966576245,6.43062609,5.539102157,5.991399828,NA,5.271646218,5.099086932,5.161150909,5.752026734,5.974694135,5,5.2069084,5.30980392,5.111820506,NA,NA,NA,5.832682665,5.72010595433333,7.148741651,5.590066877,5.108462542,NA,5.826813732,6.278189385,5.657577319,5.600326279,5.785156152,5,6.380906669,5.759450752,6.696803943,5.832682665,6.133712661,NA,5.247951552,5.442492798,5,5.254925208,6.46470588,7.899629455,6.548213564,5.76700389,5.239577517
8.390405591,9.078833949,8.764737517375,7,NA,9.278189385,8.978810701,8.655607726,9,NA,9.214670165,8.838631998,9.104577454,9.145086978,9.324221658,9.036684489,9.170053304,9.381951903,9.225483034,9.354577731,9.539102157,9.116906641,NA,8.879426069,7,8.638272164,8.995678626,8.943095149,8.987162775,8.57024772,8.785156152,NA,8.119186408,7.806875402,8.167491087,8.501689446,8.841637508,7,8.625251654,8.701146924,8.329754147,NA,NA,NA,9.003926346,8.96096903333333,9.069560405,9.273272791,8.062482108,NA,9.037157319,8.935542011,8.872895202,8.372634143,9.350665141,8.400116928,9.135488919,8.435333936,9.104577454,8.71219827,8.832682665,NA,8.512861625,9.181774106,8.498940738,8.764471553,9.078833949,9.378823718,9.218963061,8.701146924,8.962573502
5.588380294,5.413412695,5,6.023650021,5.412289035,5.555955204,5.184422252,5.991399828,5,5.235077015,5.53165267,5,6.125518182,5.301029996,5,5,5.777283529,5.228412519,5.278189385,5.71219827,5.283996656,5.632644079,NA,5.104577454,NA,5.163675884,6.268411235,6.752026734,5,6.036684489,6.482804102,NA,5.410050399,5.749579998,5.663540266,5.427128398,5.322393047,5,5.701146924,5.688246139,5.256490235,NA,NA,NA,5.872895202,5.336299075,5,5.216096421,5,5,5.690369833,5.328827157,5.521433504,5.931814138,5.170053304,5.659555885,5.214670165,6.187755303,5,5.485452247,6.073657553,NA,5.165579296,5,5,5.625251654,5,5.254144805,5.137272472,5.141462802,6.142064735
5,7.954677021,5,5,7.581698709,7.107905397,7.906578315,6.950781977,7.170696227,7.752026734,8.313363731,7.93930216,5,8.507239611,8.209011525,8.454692884,8.143875556,8.125518182,8.459670525,8.537602002,8.59345982,6.031517051,NA,8.009217308,NA,5,5,5,6.966576245,8.137868621,6.610833916,NA,6.847711656,7.769551079,8.015922966,5,7.391473966,7.573488739,5,5,7.93930216,NA,NA,NA,8.453457337,5,8.37675071,7.669586227,5,8.043351421,8.025949097,7.621602099,7.450996738,8.384049948,8.379863945,7.015472687,7.659555885,7.725842151,8.818156412,7.645891561,7.853871964,NA,7.415668776,5,5,5,7.540607512,8.345823458,8.485452247,5,8.048662481
7.563837353,8.818156412,6.75762582133333,6.345823458,6.991399828,7.079354999,7.020907099,7.1123827,7.042392713,7.311580178,7.175874166,7.723538196,6.928117993,7.189095719,6.913640169,7.028260409,7.756961951,7.262807357,7.156144577,7.023650021,7.406713933,7.500312917,NA,6.958607315,NA,7.271646218,6.790484985,7.081969663,5.000434512,6.978810701,7.199282922,NA,7.084072788,6.684029655,7.151195299,7.211124884,7.077793723,7.212539525,7.19314197,7.07211659,6.739928612,NA,NA,NA,7.320572103,6.866461092,6.838631998,6.634512015,6.793174124,6.774690718,6.826813732,7.015022874,7.232844134,7.102922997,6.93930216,7.009217308,7.241845378,6.709965389,7.222573178,7.022276395,7.498940738,NA,6.782516056,7.142064735,7.15490196,7.4710833,7.55129368,7.294992041,7.462180905,7.171340103,7.659555885
8.818156412,8.818156412,7.19648852283333,6.258848401,8.818156412,8.818156412,8.818156412,8.818156412,8.818156412,8.818156412,8.818156412,8.818156412,8.818156412,8.818156412,8.818156412,8.818156412,8.818156412,8.818156412,8.818156412,8.818156412,8.818156412,8.818156412,NA,8.818156412,NA,7.457174573,8.818156412,8.818156412,8.818156412,8.818156412,8.818156412,NA,8.351639989,8.253365801,8.462180905,8.49757288,8.040005162,8.097997109,7.978810701,8.463441557,7.958607315,NA,NA,NA,8.818156412,8.818156412,8.818156412,8.187086643,7.294992041,8.818156412,8.818156412,8.818156412,8.4867824,8.627087997,8.818156412,8.161150909,8.818156412,8.605548319,8.818156412,8.690369833,8.818156412,NA,7.982966661,8.204119983,8.172630727,8.818156412,8.818156412,8.818156412,8.818156412,8.503070352,8.241845378
8.204119983,8.458420756,7.898838203875,8.185752404,NA,8.2915791,8.485452247,8.062983893,8.189095719,NA,8.1837587,8.226213555,8.647817482,8.186419011,8.449771647,8.346787486,8.463441557,8.818156412,8.567030709,8.102372909,8.530177984,8.528708289,NA,8.496209317,7.342944147,7.591760035,8.211831629,8.435333936,8.742321425,8.067526235,8.468521083,NA,8.447331784,8.57024772,8.396855627,8.512861625,8.567030709,7.619788758,8.399027104,8.406713933,8.493494968,NA,NA,NA,8.308034897,8.39936067566667,8.147520006,8.42945706,8.249491605,NA,8.222573178,8.118045029,8.41453927,7.787812396,8.179142011,8.092588639,8.076238039,8.230622674,8.590066877,8.518557371,8.408935393,NA,8.68613278,8.304518324,8.378823718,8.49757288,8.092588639,8.485452247,8.4225082,8.36552273,8.236572006
5,7.171340103,5,6.575118363,7.19859629,5,7.219682688,7.035269079,6.452225295,5.42945706,7.322393047,7.262012674,5,8.360513511,7.879426069,8.286509457,5,8.367542708,6.943095149,8.087246696,8.818156412,6.576754126,NA,5,NA,7.141462802,5,5,5,5,7.739928612,NA,5,5,5,5,7.174573882,6.372634143,5,5,5,NA,NA,NA,7.543633967,5,8.103473783,5,5,5,5,6.554395797,5,5,5.583359493,5,6.492144128,5,7.003050752,5,5,NA,5,5.565431096,5,5.216096421,5.812479279,5.903089987,6.744727495,6.554395797,5
5,7.057495894,5.245526086,5,NA,5,5,5,5.428291168,NA,7.116338565,6.991399828,5,7.482804102,7.177831921,7.057495894,5,6.623423043,7.370590401,7.552841969,7.521433504,5,NA,7.232844134,5,5,5,5,5,5,5,NA,5,5.017276612,5.040005162,5,6.411168274,5,5,5,5,NA,NA,NA,7.148741651,5.4251457135,7.314258261,5,5,NA,7.061980903,6.987162775,5.841637508,7.019088062,7.150580586,5,5,6.482804102,8.015472687,5.037630664,6.334419009,NA,5,5,5,5,6.012333735,7.142667504,7.177178355,5,7.045757491
5.404503778,5.655607726,5.327297562875,5.119186408,NA,5.598599459,5.122628654,5.204119983,5.434152181,NA,5.777283529,5.614393726,5.747146969,5.723538196,5.642065153,5.476253533,5.966576245,5.91721463,5.759450752,6.096367484,5.793174124,6.493494968,NA,5.721246399,5,5.315154638,5.754487332,5.585026652,6.809668302,5.093664958,5.694648631,NA,5,5,5,5.163043263,5.59345982,5.18243463,5.578396073,5.334419009,5.037630664,NA,NA,NA,5.946921557,5.799023951,5.617982957,5.879426069,5.764471553,NA,5.642065153,5.906578315,5.91721463,5.386158178,5.759450752,5.075204004,5.747146969,5.363512104,6.18243463,5,5.4710833,NA,5.385102784,5.440093375,5,5.474955193,6.207608311,5.756961951,5.732828272,6.066512712,5.617982957
8.312471039,7.793174124,7.7327149165,6.247951552,7.189095719,7.476253533,7.330683119,7.73754891,7.145693958,7.543633967,7.616184634,7.242603971,7.459670525,7.349692477,7.332547047,7.721246399,7.638272164,7.159266765,7.476253533,7.600326279,7.458420756,8.241088108,NA,7.397940009,NA,7.534617149,8.565431096,8.030584088,7.698970004,8.185752404,8.818156412,NA,7.131355562,7.22184875,7.15864053,7.216096421,8.080921908,6.180456064,7.457174573,7.70333481,8.017276612,NA,NA,NA,7.455931956,7.886056648,7.360513511,7.815308569,6.850780887,7.543633967,7.542118103,6.935542011,7.774690718,7.863279433,7.559090918,7.632644079,7.906578315,7.174573882,7.571865206,7.709965389,8.350665141,NA,8.003488328,8.101274818,8.259637311,8.356547324,8.069560405,7.565431096,7.642065153,7.459670525,7.89279003
5,6.732828272,5,6.42136079,7.119186408,5,6.962573502,6.537602002,6.507239611,5,6.896196279,6.690369833,5,7.562249437,7.452225295,7.866461092,5,7.860120914,6.607303047,7.607303047,8.2644011,5.826813732,NA,5,NA,6.679853714,5,5,5,5,6.634512015,NA,5,5,5,5,7.13667714,6.453457337,5,5,5,NA,NA,NA,6.924453039,5,7.692503962,5,5,5,5,6.056011125,5,5,5.127261173,5,6.257274869,5,6.459670525,5,5.147520006,NA,5,5,5,6.007004902,5.548213564,5.512861625,6.131943638,6.139063379,5
5,5,5,5,NA,5,5.219682688,5,5,NA,5,5.07007044,5,5.774690718,5,5.125518182,6.310691141,5,5.578396073,5,5.024108864,5.860120914,NA,5.913640169,5,5,5,5,5,5,5,NA,5,5,5,5,5.374687549,5,5,5,5,NA,NA,NA,5,5,5.001740662,5,5.628932138,NA,5,5,5,5,5,5,5.522878745,5,5.500312917,5,5.289882635,NA,5.07211659,5.062482108,5,5.261219442,5,5,5.346787486,5,5
7.514278574,6.950781977,5.8215092995,5.640164518,5.76700389,5.204119983,5.102922997,5.692503962,5,5.232102384,5.434152181,6.896196279,5.326979093,6.673664139,5.314258261,6.649751982,7.216096421,6.238072162,6.012333735,6.056505484,7.125518182,6.716698771,NA,5,NA,5.974694135,6.116906641,6.415668776,5,5,6.653647026,NA,5,5,5.290730039,5,5,5.097453221,5,5,5,NA,NA,NA,5.978810701,5.076755981,5.769551079,5.168770306,5.363512104,6.739928612,5,5.1123827,7.166852888,5.068033885,7.250263684,5,6.314258261,5,5.844663963,5,5.826813732,NA,5,5,5,5.005243055,5.142667504,5.88941029,5.540607512,5,5.13076828
5.63638802,5.688246139,5.5483351735,5.829738285,5.714442691,5.22475374,5.288192771,5.251811973,5.394694954,5.241845378,5.752026734,5.436518915,5.651695137,6.15864053,5.761953897,5.841637508,5.73754891,5.630784143,5.764471553,6.26520017,5.71219827,5.832682665,NA,5.70333481,NA,5.503070352,6.259637311,6.18243463,5.306273051,8.818156412,5.88941029,NA,5.68613278,5.591760035,5.609064893,5.747146969,5.505845406,5.681936665,5.503070352,5.555955204,5.549750892,NA,NA,NA,5.823908741,5.89279003,5.790484985,5.407823243,5.4710833,5.76700389,5.721246399,5.679853714,6.123205024,5.661543506,5.89279003,5.617982957,5.89279003,5.832682665,6.17327748,5.804100348,5.838631998,NA,5.554395797,5.143875556,5.251811973,5.319664487,5.728158393,5.76700389,5.70333481,5.468521083,5.289036881
7.540607512,5.169411331,6.34120646266667,6.446116973,NA,7.01188716,5,5,5,NA,5,5,7.314258261,5.88941029,5,5,6.886056648,7.428291168,5,6.910094889,5.42945706,7.718966633,NA,7.978810701,6.832682665,7.329754147,5.360513511,6.101274818,8.621602099,5,6.71219827,NA,5,6.53313238,7.087777943,7.987162775,5.655607726,5,5.863279433,7.058985756,6.958607315,NA,NA,NA,6.966576245,7.312471039,5,7.348721986,7.600326279,NA,7.472370099,6.663540266,5.970616222,7.450996738,7.133122186,5.243363892,5,5,6.262012674,5.233587153,7.126679398,NA,7.501689446,8.46470588,6.978810701,7.048176965,6.453457337,6.298432015,6.562249437,6.568636236,7.211831629
7.542118103,7.554395797,5,5,NA,8.818156412,8.653647026,8.453457337,8.818156412,NA,6.317854924,8.818156412,8.818156412,8.818156412,5,8.137868621,8.818156412,7.899629455,8.818156412,8.096367484,8.434152181,8.818156412,NA,8.435333936,5,5,5,8.818156412,8.818156412,5,7.399027104,NA,5,5,5,7.863279433,8.818156412,6.928117993,8.277366077,5,5,NA,NA,NA,6.798602876,7.59284956,8.671620397,8.818156412,6.568636236,NA,8.818156412,8.379863945,7.428291168,6.899629455,6.725842151,8.017276612,8.701146924,7.412289035,8.07109231,5,8.818156412,NA,8.126679398,8.818156412,8.818156412,8.575118363,8.415668776,8.590066877,8.534617149,8.124938737,8.567030709
6.4867824,5,5,5.111259039,NA,5,5,5,5,NA,5.055024092,5,5,8.818156412,5,5.076755981,5,5.539102157,5.8569852,5,5,5.815308569,NA,5.610833916,5,5,5,5,8.818156412,5,5.294136288,NA,5,5,5,5,5.243363892,5,5.330683119,5.11577123,5,NA,NA,NA,5,5,5,5.141462802,5.19859629,NA,5,5,5,5,5,5,5.060480747,5,5.203425667,5,6.302770657,NA,5.628932138,6.137272472,5,5.404503778,5.982966661,5,5.234331445,5,5
5.263603498,5.119758224,5,5.251037139,NA,5.110138279,5,5,5,NA,5.129596095,5,5.122628654,5.250263684,5.112945622,5.266802735,5.638272164,5.303643611,5,5.191789027,5.1837587,5.251811973,NA,5.292429824,5,5,5,5.200659451,8.818156412,5,5.036212173,NA,5,5,5,5,5.333482019,5.093664958,5.059981845,5,5,NA,NA,NA,5.142064735,5.107348966,5,5.126098402,5.111259039,NA,5.244125144,5.057000407,5.177831921,5.144480844,5.057495894,5,5,5,5.290730039,5.017728767,5.194499142,NA,5.127843727,5.106238238,5.149966742,5.209011525,5.283162277,5.141462802,5.209011525,5,5
6.254144805,5.438898616,5.327125071875,5.70333481,NA,5.36251027,5,5,5,NA,5.402304814,5,5.449771647,7.427128398,5.425968732,5.66756154,5.477555766,5.374687549,5.600326279,5.404503778,5.619788758,6.15490196,NA,5.815308569,5.761953897,5.375717904,5.343901798,5.602059991,6.643974143,5,5.764471553,NA,5.253365801,5.226945307,5.299296283,5.450996738,5.850780887,5.657577319,5.364516253,5.334419009,5.659555885,NA,NA,NA,5.416801226,5.45944030433333,5,5.684029655,5.651695137,NA,6.078313525,5.76700389,5.4710833,5.555955204,5.420216403,5.41453927,5.339134522,5.317854924,5.872895202,5.390405591,6.110138279,NA,6.088842391,5.954677021,6.142667504,6.203425667,5.659555885,5.384049948,5.876148359,5.449771647,5.785156152
8.008773924,8.596879479,8.343804861375,6.694648631,NA,8.627087997,8.453457337,8.167491087,8.444905551,NA,8.735182177,8.413412695,8.385102784,8.818156412,8.698970004,8.478861916,8.612610174,8.818156412,8.643974143,8.696803943,8.818156412,8.649751982,NA,8.66756154,6.638272164,8.085656843,8.554395797,8.230622674,8.818156412,8.11407366,8.42365865,NA,7.991399828,8.061980903,8.190440285,8.406713933,8.344861565,6.2915791,8.244125144,8.268411235,8.13076828,NA,NA,NA,8.540607512,8.5062227255,8.647817482,8.36251027,8.029188389,NA,8.818156412,8.692503962,8.412289035,8.15490196,8.673664139,8.334419009,8.496209317,8.187086643,8.484126156,8.42365865,8.563837353,NA,8.274905479,8.752026734,8.402304814,8.812479279,8.761953897,8.68613278,8.607303047,8.2644011,8.663540266
6.621602099,5.292429824,5.12712394133333,5.225483034,NA,5.335358024,5.826813732,5.149966742,5.007446482,NA,5.449771647,5.462180905,6.602059991,5.935542011,5.211831629,5.384049948,5.661543506,6.30980392,5,5.739928612,5.730487056,5.769551079,NA,6.432973634,5.138465589,5,5.289036881,5,8.818156412,5,5.76700389,NA,5,5,5.257274869,5.478861916,6.133122186,5.07211659,5.216811309,5.109578981,5.256490235,NA,NA,NA,5.42945706,5,5.829738285,5.214670165,5,NA,5.293282218,5,5.305394801,5.355561411,5.274905479,5.071604148,6,5.100726813,6.158015195,5,6.494850022,NA,6.206209615,5.91721463,5.342944147,5.752026734,5.801342913,5.330683119,6.218963061,5.442492798,5.032920266
6.906578315,5.978810701,5.22131135816667,5.22184875,5.692503962,5.835647144,5.735182177,5.41453927,5.402304814,5.709965389,5.540607512,5.701146924,5.54668166,6.462180905,5.906578315,8.818156412,8.818156412,5.869666232,6.079876674,5.444905551,6.714442691,6.274088368,NA,5.443697499,NA,5.407823243,5.259637311,5.920818754,7.369572125,5.2644011,5.598599459,NA,5.321481621,5.261219442,5.634512015,5.41453927,5.465973894,5.35753548,5.841637508,5.651695137,5.149966742,NA,NA,NA,5.721246399,5.476253533,5.602059991,5.174573882,5.270025714,6.005243055,5.500312917,5.410050399,5.728158393,5.681936665,6.215382707,5.617982957,6.571865206,5.206209615,5.838631998,5.598599459,5.906578315,NA,5.254144805,5.962573502,6.251811973,6.424812155,5.872895202,5.610833916,6.004803708,5.841637508,5.804100348
8.236572006,7.838631998,6.9970885315,6.200659451,7.146301788,7.872895202,7.32330639,7.542118103,7.367542708,7.438898616,7.473660723,7.782516056,8.031050319,7.774690718,7.221125528,7.4867824,7.913640169,7.450996738,7.603800653,7.614393726,8.095825632,7.657577319,NA,7.413412695,NA,7.503070352,7.326058001,7.679853714,8.017276612,7.054039296,7.266000713,NA,6.517126416,6.554395797,6.93930216,7.087777943,7.49757288,7.283996656,7.482804102,7.578396073,7.154281982,NA,NA,NA,7.369572125,7.590066877,7.632644079,7.11407366,6.621602099,7.40560745,7.571865206,7.300162274,7.586700236,7.142064735,7.36251027,7.134896025,7.476253533,7.370590401,7.534617149,6.872895202,8.232844134,NA,6.772113295,7.795880017,7.112945622,8.022276395,7.829738285,7.8569852,7.630784143,7.492144128,8.005682847
5.549750892,5.395773947,5,5.966576245,5.360513511,5.548213564,5.172630727,5.991399828,5,5.222573178,5.543633967,5,6.101823517,5.247951552,5,5,5.804100348,5.205511953,5.292429824,5.392544977,5.237321436,5.617982957,NA,5.080921908,NA,5.160521953,6.238072162,5.585026652,5,6.320572103,6.310691141,NA,5.449771647,5.718966633,5.66756154,5.387216143,5.263603498,5,5.565431096,5.651695137,5.19314197,NA,NA,NA,5.684029655,5.395773947,5,5.473660723,5,5,5.671620397,5.324221658,5.542118103,5.982966661,5.254144805,5.603800653,5.183096161,6.187755303,5,5.474955193,6.241088108,NA,5,5,5,5.679853714,5,5.286509457,5,5,6.041436117
